2626.93	1027.53	296.34
2630.99	1028.24	358.94
2635.04	1029.00	448.09
2639.09	1029.80	587.02
2643.13	1030.63	837.72
2647.16	1031.47	1439.13
2651.20	1032.33	5007.51
2655.23	1033.19	-3343.04
2659.26	1034.05	-1235.75
2663.30	1034.89	-747.00
2667.34	1035.71	-527.33
2671.39	1036.50	-401.27
2675.44	1037.25	-318.76
2679.51	1037.94	-260.13
2683.58	1038.57	-216.05
2687.67	1039.12	-181.59
2691.76	1039.58	-153.86
2695.87	1039.93	-131.11
2699.99	1040.15	-112.18
2704.11	1040.22	-96.33
2710.00	1040.00	-83.02
2712.35	1039.79	-76.16
2716.43	1039.26	-73.55
2720.48	1038.50	-71.73
2724.49	1037.50	-70.71
2728.42	1036.28	-70.49
2732.28	1034.82	-71.09
2736.05	1033.15	-72.50
2739.71	1031.26	-74.74
2743.27	1029.18	-77.80
2746.71	1026.91	-81.69
2750.03	1024.47	-86.41
2753.24	1021.87	-91.98
2756.32	1019.13	-98.39
2759.29	1016.27	-105.66
2762.14	1013.29	-113.81
2764.88	1010.21	-122.85
2767.52	1007.04	-132.80
2770.05	1003.79	-143.69
2772.50	1000.47	-155.56
2774.85	997.08	-168.45
2777.12	993.64	-182.40
2779.31	990.15	-197.48
2781.43	986.61	-213.77
2783.48	983.03	-231.33
2785.46	979.42	-250.28
2787.39	975.77	-270.73
2789.26	972.10	-292.83
2791.08	968.39	-316.75
2792.85	964.67	-342.68
2794.57	960.93	-370.87
2796.26	957.16	-401.61
2797.90	953.38	-435.27
2799.51	949.58	-472.27
2801.08	945.77	-513.18
2802.63	941.95	-558.66
2804.14	938.11	-609.59
2805.63	934.27	-667.07
2807.10	930.42	-732.56
2808.54	926.55	-808.00
2809.97	922.68	-896.00
2811.38	918.81	-1000.24
2812.77	914.93	-1125.97
2814.14	911.04	-1281.04
2815.51	907.15	-1477.65
2816.86	903.25	-1735.90
2818.21	899.36	-2091.45
2819.54	895.45	-2614.00
2820.87	891.55	-3460.82
2822.20	887.65	-5077.36
2823.52	883.74	-9413.74
2824.84	879.84	-60826.52
2826.16	875.93	13749.57
2827.48	872.02	6188.30
2828.81	868.12	3992.56
2830.14	864.21	2944.23
2831.47	860.31	2328.58
2832.81	856.41	1922.44
2834.16	852.52	1633.62
2835.52	848.62	1417.11
2836.89	844.73	1248.32
2838.27	840.85	1112.68
2839.67	836.97	1001.04
2841.08	833.10	907.31
2842.51	829.23	827.32
2843.96	825.37	758.12
2845.43	821.52	697.55
2846.93	817.68	643.99
2848.45	813.84	596.22
2850.00	810.00	553.81
2851.57	806.21	532.64
2853.17	802.41	512.85
2854.80	798.62	493.82
2856.47	794.85	475.50
2858.16	791.09	457.87
2859.90	787.35	440.90
2861.66	783.62	424.56
2863.46	779.91	408.82
2865.30	776.22	393.68
2867.18	772.55	379.10
2869.10	768.90	365.08
2871.06	765.28	351.59
2873.06	761.67	338.62
2875.11	758.09	326.15
2877.20	754.54	314.18
2879.33	751.01	302.69
2881.52	747.51	291.67
2883.75	744.05	281.11
2886.04	740.61	271.01
2888.37	737.22	261.35
2890.76	733.86	252.13
2893.21	730.54	243.33
2895.71	727.26	234.97
2898.26	724.02	227.02
2900.88	720.83	219.49
2903.56	717.70	212.37
2906.29	714.61	205.66
2909.09	711.58	199.35
2911.95	708.61	193.44
2914.87	705.70	187.93
2917.85	702.86	182.82
2920.90	700.08	178.10
2924.01	697.37	173.78
2927.19	694.74	169.84
2930.43	692.19	166.29
2933.73	689.72	163.14
2937.09	687.33	160.37
2940.51	685.03	157.98
2943.99	682.82	155.98
2947.53	680.70	154.36
2951.12	678.68	153.13
2954.77	676.75	152.28
2958.46	674.93	151.80
2962.21	673.20	151.71
2966.00	671.58	151.99
2970.00	670.00	152.65
2973.71	668.65	159.03
2977.62	667.33	166.20
2981.55	666.12	173.93
2985.52	664.99	182.24
2989.51	663.96	191.14
2993.53	663.01	200.64
2997.56	662.15	210.75
3001.61	661.36	221.50
3005.67	660.65	232.91
3009.74	660.02	245.01
3013.83	659.45	257.81
3017.92	658.94	271.36
3022.02	658.50	285.69
3026.12	658.12	300.83
3030.23	657.79	316.85
3034.35	657.52	333.79
3038.47	657.30	351.71
3042.59	657.13	370.68
3046.71	657.00	390.78
3050.83	656.92	412.11
3054.95	656.87	434.76
3059.08	656.87	458.87
3063.20	656.91	484.56
3067.32	656.97	512.01
3071.44	657.08	541.39
3075.57	657.21	572.94
3079.69	657.37	606.92
3083.80	657.56	643.64
3087.92	657.78	683.47
3092.04	658.02	726.86
3096.15	658.29	774.35
3100.27	658.58	826.62
3104.38	658.88	884.49
3108.49	659.21	949.00
3112.60	659.56	1021.47
3116.71	659.92	1103.59
3120.81	660.30	1197.59
3124.92	660.69	1306.46
3129.02	661.09	1434.25
3133.12	661.51	1586.71
3137.22	661.93	1772.13
3141.32	662.37	2003.01
3145.42	662.81	2299.14
3149.52	663.27	2693.73
3153.62	663.72	3247.16
3157.72	664.19	4081.87
3161.81	664.66	5489.77
3165.91	665.13	8380.34
3170.01	665.60	17747.57
3174.10	666.07	-144131.08
3178.20	666.55	-14148.49
3182.30	667.02	-7405.44
3186.39	667.49	-4995.73
3190.49	667.95	-3755.80
3194.59	668.42	-2998.85
3198.68	668.87	-2487.71
3202.78	669.32	-2118.69
3206.88	669.76	-1839.23
3210.98	670.20	-1619.85
3215.09	670.62	-1442.75
3219.19	671.03	-1296.53
3223.29	671.43	-1173.57
3227.40	671.81	-1068.55
3231.50	672.18	-977.69
3235.61	672.53	-898.21
3239.72	672.86	-827.99
3243.84	673.17	-765.45
3247.95	673.46	-709.33
3252.06	673.72	-658.65
3256.18	673.96	-612.61
3260.30	674.17	-570.59
3264.42	674.35	-532.06
3268.54	674.50	-496.60
3272.66	674.61	-463.84
3276.78	674.69	-433.49
3280.91	674.73	-405.30
3285.03	674.73	-379.06
3289.15	674.68	-354.58
3293.27	674.58	-331.70
3297.40	674.44	-310.31
